route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
B,26355125,"Grenoble, Oxford",12345-MGHLV20_ST0_20_HI2122,1,SEM_B_2,1,2
7,26001905,"Gières, Universités - IUT - UFRAPS",12345-MSILV01_ST21_1_HI2122,0,SEM_C7_1,1,2
C,25810230,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS01_ST5_1_HI2122,0,SEM_C_1,1,2
B,26355066,"Grenoble, Oxford",12345-MGHLV20_ST0_20_HI2122,1,SEM_B_2,1,2
B,26235324,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
B,26107224,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_B_1,1,2
A,26351487,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
4,26356483,"Eybens, Le Verderet",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,0,SEM_C4_1,1,2
16,26137677,"Meylan, Lycée du Grésivaudan",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_16_1,1,2
B,26235621,"Grenoble, Oxford",12345-MGHLV19_ST0_19_HI2122,1,SEM_B_2,1,2
3,25876414,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,0,SEM_C3_1,1,2
2,26246681,"Claix, Pont Rouge",1234567-MEHS04_ST5_4_HI2122,0,SEM_C2_2,1,2
B,26249470,"Gières, Plaine des Sports",1234567-MGHS04_ST5_4_HI2122,0,SEM_B_1,1,2
C,26148634,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV19_ST0_19_HI2122,0,SEM_C_1,1,2
1,25785551,"Grenoble, Cité Jean Macé",1234567-MSHDF02_ST6_2_HI2122,1,SEM_C1_4,1,2
5,25744009,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,SEM_C5_1,1,2
1,25762483,"Grenoble, Cité Jean Macé",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,1,SEM_C1_5,1,2
16,26137658,"Corenc, Montfleury",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_16_1,1,2
E,25679158,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2122,1,SEM_E_1,1,2
E,25679101,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2122,1,SEM_E_1,1,2
A,26351432,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
E,26248456,"Grenoble, Louise Michel",1234567-MGHS04_ST5_4_HI2122,0,SEM_E_2,1,2
42,25832395,"La Tronche, Grand Sablon",12345-MFHLV10c_ST0_10_HI2122,0,SEM_42_4,1,2
E,25756325,"Fontanil-Cornillon, Palluel",12345-MGHLV21_ST0_21_HI2122,1,SEM_E_5,1,2
B,26235467,"Grenoble, Oxford",12345-MGHLV19_ST0_19_HI2122,1,SEM_B_2,1,2
C,26148726,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
1,26028790,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV01_ST21_1_HI2122,0,SEM_C1_6,1,2
B,26354226,"Gières, Plaine des Sports",1234567-MGHS05_ST5_5_HI2122,0,SEM_B_1,1,2
4,25877087,"Eybens, Le Verderet",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C4_1,1,2
4,26342836,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
4,26322180,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,1,SEM_C4_2,1,2
E,25717248,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
20,25700627,"Veurey-Voroize, La Rive",1234567-MSHDF02_ST6_2_HI2122,1,SEM_20_2,1,2
16,26020647,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_16_2,1,2
4,26342692,"Eybens, Le Verderet",12345-MEILVI03_ST21_3_HI2122,0,SEM_C4_1,1,2
1,26304582,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C1_1,1,2
16,26020759,"Le Pont-de-Claix, Gendarmerie",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_16_2,1,2
55,25833924,"Saint-Martin-le-Vinoux, Col de Clémencières",12345-MFHLV10c_ST0_10_HI2122,0,SEM_55_2,1,2
E,26095730,"Grenoble, Louise Michel",12345-MGHLV13_ST0_13_HI2122,0,SEM_E_2,1,2
16,26020752,"Corenc, Montfleury",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_16_1,1,2
62,25835196,"Le Sappey-en-Chartreuse, Le Sappey en Ch. Place",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,,1,2
13,25925100,"Poisat, Cimetière Intercommunal",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_13_5,1,2
A,25863633,"Le Pont-de-Claix, L'Etoile",12345-MEILVI02_ST21_2_HI2122,0,SEM_A_3,1,2
1,25713197,"Meylan, Maupertuis",1234567-MSHSAH05_ST5_5_HI2122,0,SEM_C1_2,1,2
12,25641343,"Eybens, Maisons Neuves",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_12_2,1,2
1,25713153,"Meylan, Maupertuis",1234567-MSHSAH05_ST5_5_HI2122,0,SEM_C1_2,1,2
6,26140345,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,,1,2
C,26146802,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
E,25847405,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
2,26246755,"Grenoble, Louise Michel",1234567-MEHS04_ST5_4_HI2122,1,SEM_C2_1,1,2
70,25805957,"Vizille, Place du Château",12345-MFHLV10c_ST0_10_HI2122,0,SEM_70_1,1,2
D,25971333,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV19_ST0_19_HI2122,1,SEM_D_2,1,2
2,25631817,"Claix, Pont Rouge",1234567-MEHD00_ST6_0_HI2122,0,SEM_C2_2,1,2
C,25858325,"Seyssins, Le Prisme",12345-MGHLV13_ST0_13_HI2122,1,SEM_C_2,1,2
25,26021062,"Grenoble, Colonel Dumont",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_25_2,1,2
19,26021482,"Sassenage, L'Ovalie",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_19_2,1,2
6,26318886,"Grenoble, Oxford",1234567-MSHSAH06_ST5_6_HI2122,0,,1,2
E,25679071,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
1,25762610,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
C,26148613,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV19_ST0_19_HI2122,0,SEM_C_1,1,2
A,26296444,"Grenoble, Grand'place",1234567-MEHS04_ST5_4_HI2122,0,SEM_A_1,1,2
B,26107528,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_B_1,1,2
67,26273539,"Grenoble, Grand'place",12345-MFVLV02c_ST21_2_HI2122,0,SEM_67_2,1,2
6,26318845,"Grenoble, Oxford",1234567-MSHSAH06_ST5_6_HI2122,0,,1,2
1,26304676,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C1_6,1,2
A,25863683,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
E,26096026,"Fontanil-Cornillon, Palluel",12345-MGHLV13_ST0_13_HI2122,1,SEM_E_1,1,2
5,26307819,"Grenoble, Palais de Justice - Gare",12345-MSILV02_ST21_2_HI2122,0,SEM_C5_1,1,2
5,26319198,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C5_1,1,2
7,26001902,"Gières, Universités - IUT - UFRAPS",12345-MSILV01_ST21_1_HI2122,0,SEM_C7_1,1,2
C,26249132,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
B,26107370,"Grenoble, Oxford",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_B_2,1,2
46,25635607,"Saint-Paul-de-Varces, Place",12345-MFHLV10c_ST0_10_HI2122,0,SEM_46_5,1,2
6,26140439,"Grenoble, Oxford",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,,1,2
A,26351329,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
A,26351207,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
A,26351193,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
A,25862942,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
12,25634445,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,1,SEM_12_1,1,2
21,26077789,"Claix, Pont Rouge",12345-MAHLV04_ST0_4_HI2122,0,SEM_21_1,1,2
16,26137641,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_16_2,1,2
E,25847473,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
5,26319143,"Gières, Universités - Biologie",1234567-MSHSAH06_ST5_6_HI2122,1,SEM_C5_2,1,2
E,25947232,"Fontanil-Cornillon, Palluel",12345-MGHLV19_ST0_19_HI2122,1,SEM_E_1,1,2
3,25877332,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C3_2,1,2
C,25858433,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV13_ST0_13_HI2122,0,SEM_C_1,1,2
A,26351373,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
5,26319109,"Gières, Universités - Biologie",1234567-MSHSAH06_ST5_6_HI2122,1,SEM_C5_2,1,2
C,26146761,"Seyssins, Le Prisme",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_C_2,1,2
E,25717256,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
B,26235597,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
6,26308652,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV02_ST21_2_HI2122,1,,1,2
5,25938136,"Grenoble, Palais de Justice - Gare",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C5_1,1,2
13,25631722,"Poisat, Cimetière Intercommunal",1234567-MEHD00_ST6_0_HI2122,0,SEM_13_1,1,2
6,26140495,"Grenoble, Oxford",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,,1,2
3,26342629,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
1,26090252,"Grenoble, Cité Jean Macé",1234567-MSHSAH03_ST5_3_HI2122,1,SEM_C1_1,1,2
20,26021230,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_20_3,1,2
22,25700811,"Saint-Égrève, Saint Egrève Gare",1234567-MSHDF02_ST6_2_HI2122,0,SEM_22_3,1,2
1,26304664,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C1_5,1,2
A,25863632,"Le Pont-de-Claix, L'Etoile",12345-MEILVI02_ST21_2_HI2122,0,SEM_A_3,1,2
C,26249067,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
21,26077780,"Claix, Pont Rouge",12345-MAHLV04_ST0_4_HI2122,0,SEM_21_1,1,2
E,25847396,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
D,25971315,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV19_ST0_19_HI2122,1,SEM_D_3,1,2
D,25811198,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV13_ST0_13_HI2122-MGHLV16_ST0_16_HI2122-MGHLV20_ST0_20_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_D_2,1,2
13,25925077,"Poisat, Cimetière Intercommunal",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_13_5,1,2
A,25806573,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,0,SEM_A_3,1,2
14,25929282,"Gières, Gières Gare - Universités",1234567-MAHD02_ST6_2_HI2122-MAHD03_ST6_3_HI2122,1,SEM_14_2,1,2
C,26249120,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
5,26306354,"Grenoble, Palais de Justice - Gare",12345-MSILV01_ST21_1_HI2122,0,SEM_C5_1,1,2
12,25924786,"Eybens, Maisons Neuves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_12_9,1,2
51,25833900,"Saint-Égrève, Saint Egrève Gare",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,SEM_51_4,1,2
B,26354252,"Gières, Plaine des Sports",1234567-MGHS05_ST5_5_HI2122,0,SEM_B_1,1,2
A,26351942,"Fontaine, La Poya",1234567-MEHS05_ST5_5_HI2122,1,SEM_A_4,1,2
4,26342724,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
13,25631713,"Meylan, Lycée du Grésivaudan",1234567-MEHD00_ST6_0_HI2122,1,SEM_13_2,1,2
B,25866949,"Gières, Plaine des Sports",12345-MGHLV13_ST0_13_HI2122,0,SEM_B_1,1,2
E,26335834,"Fontanil-Cornillon, Palluel",1234567-MGHS05_ST5_5_HI2122,1,SEM_E_1,1,2
6,25943522,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,,1,2
13,25925040,"Meylan, Lycée du Grésivaudan",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_13_2,1,2
23,25835351,"Vizille, Le Péage",1234567-MFHS04_ST5_4_HI2122,0,SEM_23_1,1,2
B,26235350,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
7,26001909,"Gières, Universités - IUT - UFRAPS",12345-MSILV01_ST21_1_HI2122,0,SEM_C7_1,1,2
C,26148637,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_C_1,1,2
C,26228755,"Gières, Plaine des Sports",1234567-MGHD03_ST6_3_HI2122,0,SEM_C_1,1,2
4,25877284,"Eybens, Le Verderet",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C4_1,1,2
A,25713442,"Fontaine, La Poya",1234567-MEHD00_ST6_0_HI2122,1,SEM_A_4,1,2
64,25834016,"Le Pont-de-Claix, L'Etoile",12345-MFHLV10c_ST0_10_HI2122,0,SEM_64_2,1,2
1,25762622,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
D,25811182,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV13_ST0_13_HI2122-MGHLV16_ST0_16_HI2122-MGHLV20_ST0_20_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_D_3,1,2
A,26296795,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
A,25863758,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
7,26136196,"Échirolles, Comboire",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C7_2,1,2
21,25801539,"Seyssins, Le Prisme",1234567-MAHD02_ST6_2_HI2122-MAHD03_ST6_3_HI2122,1,SEM_21_2,1,2
A,25713491,"Le Pont-de-Claix, L'Etoile",1234567-MEHD00_ST6_0_HI2122,0,SEM_A_3,1,2
A,25713912,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
12,25634536,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,1,SEM_12_1,1,2
C,26148822,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
C,26146889,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
1,25762637,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
1,26028772,"Meylan, Maupertuis",12345-MSILV01_ST21_1_HI2122,0,SEM_C1_2,1,2
2,25802085,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,0,SEM_C2_2,1,2
C,26354533,"Seyssins, Le Prisme",1234567-MGHS05_ST5_5_HI2122,1,SEM_C_2,1,2
A,26296769,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
43,26270058,"Gières, Gières Gare - Universités",12345-MFVLV02c_ST21_2_HI2122,1,SEM_43_2,1,2
1,26028914,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV01_ST21_1_HI2122,0,SEM_C1_6,1,2
E,25716740,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
A,25863638,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
12,25641304,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_12_1,1,2
41,25832376,"Corenc, La Garenne",12345-MFVLV01c_ST21_1_HI2122,0,SEM_41_1,1,2
19,25702787,"Seyssins, Garlettes",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_19_1,1,2
B,25866862,"Grenoble, Oxford",12345-MGHLV13_ST0_13_HI2122,1,SEM_B_2,1,2
15,25799317,"Grenoble, Verdun - Préfecture",1234567-MAHS01_ST5_1_HI2122,1,SEM_15_10,1,2
6,26007054,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV01_ST21_1_HI2122,1,,1,2
A,26351986,"Le Pont-de-Claix, L'Etoile",1234567-MEHS05_ST5_5_HI2122,0,SEM_A_3,1,2
1,25762575,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_6,1,2
3,26342526,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
7,25786210,"Échirolles, Comboire",1234567-MSHDF02_ST6_2_HI2122,1,SEM_C7_2,1,2
D,26228885,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD03_ST6_3_HI2122,1,SEM_D_2,1,2
E,25847382,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_5,1,2
5,26319245,"Gières, Universités - Biologie",1234567-MSHSAH06_ST5_6_HI2122,1,SEM_C5_2,1,2
5,25785715,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C5_1,1,2
E,25716863,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
54,25792133,"Grenoble, Oxford",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,SEM_54_1,1,2
C,26354450,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS05_ST5_5_HI2122,0,SEM_C_1,1,2
2,26246674,"Claix, Pont Rouge",1234567-MEHS04_ST5_4_HI2122,0,SEM_C2_2,1,2
43,25832534,"Venon, Le Chapon",12345-MFVLV01c_ST21_1_HI2122,0,SEM_43_1,1,2
B,26354162,"Grenoble, Oxford",1234567-MGHS05_ST5_5_HI2122,1,SEM_B_2,1,2
1,26318510,"Meylan, Maupertuis",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C1_2,1,2
C,26368382,"Seyssins, Le Prisme",12345-MGHLV20_ST0_20_HI2122,1,SEM_C_2,1,2
B,26354897,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
7,26136151,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_C7_1,1,2
19,25702704,"Sassenage, L'Ovalie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_19_2,1,2
19,25702705,"Seyssins, Garlettes",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,0,SEM_19_1,1,2
56,26273413,"Saint-Martin-le-Vinoux, Col de Clémencières",12345-MFVLV02c_ST21_2_HI2122,1,SEM_56_1,1,2
E,25678982,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
E,25679087,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
A,25714068,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_2,1,2
E,25847301,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
B,25808855,"Grenoble, Oxford",1234567-MGHS01_ST5_1_HI2122,1,SEM_B_2,1,2
6,26007012,"Grenoble, Oxford",12345-MSILV01_ST21_1_HI2122,0,,1,2
B,26235382,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
C,26146924,"Seyssins, Le Prisme",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_C_2,1,2
3,26012655,"Grenoble, Victor Hugo",12345-MEILVI02_ST21_2_HI2122,0,SEM_C3_1,1,2
2,25802135,"Claix, Pont Rouge",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,0,SEM_C2_2,1,2
B,26249560,"Grenoble, Oxford",1234567-MGHS04_ST5_4_HI2122,1,SEM_B_2,1,2
1,26308148,"Meylan, Maupertuis",12345-MSILV02_ST21_2_HI2122,0,SEM_C1_2,1,2
A,25863164,"Le Pont-de-Claix, L'Etoile",12345-MEILVI02_ST21_2_HI2122,0,SEM_A_3,1,2
C,25810137,"Seyssins, Le Prisme",1234567-MGHS01_ST5_1_HI2122,1,SEM_C_2,1,2
15,25801323,"Grenoble, Verdun - Préfecture",12345-MAVLV01_ST21_1_HI2122,1,SEM_15_10,1,2
B,25809000,"Gières, Plaine des Sports",1234567-MGHS01_ST5_1_HI2122,0,SEM_B_1,1,2
5,26319215,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C5_1,1,2
7,26309073,"Gières, Universités - IUT - UFRAPS",12345-MSILV02_ST21_2_HI2122,0,SEM_C7_1,1,2
22,26020887,"Saint-Égrève, Saint Egrève Gare",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_22_3,1,2
D,25971334,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV19_ST0_19_HI2122,1,SEM_D_2,1,2
68,26273572,"Échirolles, La Rampe - Centre-Ville",12345-MFVLV02c_ST21_2_HI2122,0,SEM_68_1,1,2
B,26354977,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
6,26140416,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,,1,2
16,25699578,"Corenc, Montfleury",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_16_1,1,2
25,26021058,"Grenoble, Colonel Dumont",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_25_2,1,2
12,25924724,"Eybens, Maisons Neuves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_12_2,1,2
51,26034277,"Veurey-Voroize, Châtelard",12345-MFVLV01c_ST21_1_HI2122,1,SEM_51_3,1,2
B,26354187,"Grenoble, Oxford",1234567-MGHS05_ST5_5_HI2122,1,SEM_B_2,1,2
1,26090371,"Grenoble, Cité Jean Macé",1234567-MSHSAH03_ST5_3_HI2122,1,SEM_C1_5,1,2
14,26015621,"Gières, Gières Gare - Universités",12345-MAVLV01_ST21_1_HI2122,1,SEM_14_2,1,2
15,25798907,"Domène, Les Arnauds",12345-MAHLV04_ST0_4_HI2122,0,SEM_15_6,1,2
